Product,Avg Demand,Std Dev,Total Demand,Safety Stock,Reorder Point,EOQ
547227,52.5,15.0,210,29,396,102
547233,25.75,38.89,206,76,256,101
547238,1.07,0.26,16,1,8,28
547239,1.0,0.0,2,0,7,10
547240,1.95,1.46,82,3,17,64
547243,2.78,2.94,161,6,25,90
547244,14.4,8.17,72,16,117,60
547245,12.0,14.77,96,29,113,69
547246,27.6,12.71,276,25,218,117
547247,12.92,9.04,310,18,108,124
547248,2.71,7.45,553,15,34,166
547249,2.5,4.43,437,9,26,148
547250,3.65,12.66,559,25,51,167
547251,16.6,7.4,332,14,130,129
547252,9.62,8.93,154,17,84,88
547253,4.57,5.21,311,10,42,125
547273,4.93,4.8,148,9,44,86
547324,13.5,7.76,108,15,110,73
547327,6.48,3.98,201,8,53,100
547334,5.83,2.69,70,5,46,59
547340,20.0,17.03,100,33,173,71
547349,13.63,20.58,259,40,135,114
547350,16.2,13.61,664,27,140,182
547357,13.36,11.27,441,22,116,148
547358,4.15,4.18,643,8,37,179
547359,3.31,2.68,225,5,28,106
547360,9.95,6.26,209,12,82,102
547361,9.33,3.5,168,7,72,92
547362,120.15,135.65,4686,266,1107,484
547364,5.33,1.15,16,2,39,28
547365,14.17,10.76,170,21,120,92
547366,15.0,12.92,135,25,130,82
547367,1.76,1.37,79,3,15,63
547370,3.1,3.34,90,7,29,67
547371,31.0,19.7,124,39,256,79
547372,1.93,1.71,52,3,16,51
547373,87.5,25.0,350,49,662,132
547374,1.68,2.78,143,5,17,85
547375,9.41,5.44,320,11,77,126
547377,12.41,8.97,273,18,105,117
547378,16.2,10.85,162,21,134,90
547379,16.9,15.03,490,29,147,157
547380,3.61,2.62,166,5,30,91
547381,9.29,10.49,223,21,86,106
547382,2.28,0.93,132,2,18,81
547383,10.78,5.57,485,11,86,156
547385,2.22,3.51,309,7,23,124
547386,1.97,2.25,369,4,18,136
547387,7.61,3.68,335,7,60,129
547389,4.65,4.83,172,9,42,93
547390,8.0,4.57,64,9,65,57
547396,6.06,8.54,473,17,59,154
547397,2.2,4.9,112,10,25,75
547398,1.67,1.38,75,3,15,61
547399,1.75,1.3,84,3,15,65
547400,1.75,1.38,63,3,15,56
547401,4.15,4.29,112,8,37,75
547405,9.5,2.98,76,6,72,62
547406,30.0,19.79,150,39,249,87
547407,1.0,0.0,2,0,7,10
547411,1.0,0.0,2,0,7,10
547412,18.2,7.72,364,15,142,135
547413,12.62,12.65,404,25,113,142
547414,7.25,6.44,87,13,64,66
547416,10.4,10.57,104,21,94,72
547417,16.5,13.02,363,25,140,135
547418,5.97,6.22,173,12,54,93
547419,75.67,62.95,1135,123,653,238
547420,10.78,5.75,248,11,86,111
547428,9.15,3.65,119,7,71,77
547444,7.81,7.99,125,16,71,79
547485,2.81,1.92,191,4,24,98
547486,27.43,19.24,192,38,230,98
547488,2.62,1.53,110,3,21,74
547489,3.4,1.67,17,3,27,29
547490,3.19,2.08,137,4,26,83
547491,12.78,9.72,115,19,108,76
547492,13.7,9.26,137,18,114,83
547493,66.36,96.93,929,190,654,216
547494,20.0,17.44,140,34,174,84
547496,10.13,9.36,152,18,89,87
547497,4.33,3.92,277,8,38,118
547498,1.37,1.16,126,2,12,79
547500,23.0,13.55,414,27,188,144
547503,6.67,5.03,20,10,57,32
547504,20.6,17.66,721,35,179,190
547507,20.89,8.57,376,17,163,137
547508,30.25,21.89,242,43,255,110
547509,13.0,5.13,104,10,101,72
547510,16.86,16.87,826,33,151,203
547511,7.88,7.92,126,15,70,79
547512,75.0,35.36,150,69,594,87
547513,18.44,16.42,295,32,161,121
547514,7.96,3.8,191,7,63,98
547515,10.29,5.43,144,11,83,85
547516,22.0,14.14,44,28,182,47
547517,32.1,37.91,321,74,299,127
547518,133.33,51.64,800,101,1034,200
547520,6.33,3.93,133,8,52,82
547521,3.55,3.39,39,7,32,44
547535,10.0,7.87,100,15,85,71
547537,10.62,2.5,170,5,79,92
547538,9.0,2.73,144,5,68,85
547539,4.0,1.63,28,3,31,37
547541,100.0,0.0,300,0,700,122
547546,120.0,33.94,240,66,906,110
547547,1.86,3.05,277,6,19,118
547548,2.96,3.19,163,6,27,90
547549,8.06,5.57,129,11,67,80
547550,24.0,26.05,144,51,219,85
547551,1.64,1.54,69,3,14,59
547552,1.89,2.34,108,5,18,73
547553,1.75,0.97,21,2,14,32
547555,15.0,7.23,270,14,119,116
547556,3.04,2.65,70,5,26,59
547558,58.33,20.41,350,40,448,132
547561,10.25,4.31,164,8,80,91
547562,44.44,65.63,400,128,439,141
547563,14.88,10.8,238,21,125,109
547564,28.64,39.98,315,78,278,125
547565,17.67,13.88,212,27,151,103
547567,9.73,6.59,253,13,81,112
547568,7.17,4.76,301,9,59,123
547569,18.05,7.67,361,15,141,134
547570,10.62,6.65,85,13,87,65
547571,9.58,7.49,182,15,82,95
547572,9.53,8.68,143,17,84,85
547573,12.5,7.98,100,16,104,71
547576,9.6,8.41,48,16,83,49
547577,32.0,18.97,288,37,261,120
547578,10.45,4.29,303,8,81,123
547579,48.0,0.0,96,0,336,69
547580,8.35,8.28,259,16,74,114
547583,37.0,11.68,444,23,282,149
547623,13.87,12.7,430,25,122,147
547639,11.62,6.09,93,12,93,68
547644,9.33,6.96,140,14,79,84
547645,15.29,8.96,107,18,125,73
547647,13.57,6.57,190,13,108,97
547648,9.0,4.24,18,8,71,30
547649,3.43,2.76,192,5,29,98
547650,3.27,4.6,219,9,32,105
547651,1.96,5.28,224,10,24,106
547652,5.73,18.02,172,35,75,93
547653,26.82,43.13,590,84,272,172
547654,1.29,0.46,27,1,10,37
547655,9.33,6.96,140,14,79,84
547656,2.04,4.12,149,8,22,86
547657,10.94,10.12,186,20,97,96
547658,3.0,2.62,228,5,26,107
547659,4.81,3.51,77,7,41,62
547662,3.47,3.26,66,6,30,57
547663,3.43,2.96,261,6,30,114
547664,8.29,9.38,398,18,76,141
547665,5.33,3.32,112,7,44,75
547666,19.2,12.29,576,24,158,170
547667,14.67,7.34,440,14,117,148
547668,10.56,7.81,95,15,89,69
547669,4.5,7.18,126,14,46,79
547670,2.08,1.27,83,2,17,64
547671,13.67,10.6,41,21,117,45
547672,12.43,11.6,348,23,110,132
547674,8.0,3.58,88,7,63,66
547684,10.31,4.78,330,9,81,128
547685,6.5,2.52,26,5,50,36
547686,11.67,4.86,210,10,92,102
547687,11.68,5.26,222,10,92,105
547688,26.0,19.8,52,39,221,51
547689,2.2,1.68,55,3,18,52
547690,11.39,7.91,262,15,95,114
547691,19.0,5.43,228,11,144,107
547694,10.0,0.0,30,0,70,39
547695,12.2,5.37,122,11,96,78
547697,10.17,5.64,183,11,82,96
547702,7.12,4.01,114,8,58,75
547703,15.06,8.0,512,16,121,160
547705,5.66,7.51,164,15,55,91
547706,369.33,247.43,1108,484,3069,235
547708,320.62,82.87,4168,162,2406,457
547709,2.18,1.54,61,3,18,55
547712,2.29,2.12,80,4,20,63
547713,9.64,1.21,106,2,69,73
547714,25.2,29.02,252,57,233,112
547715,7.53,4.21,128,8,61,80
547716,10.31,7.17,134,14,86,82
547719,18.25,9.04,146,18,146,85
547720,4.42,3.44,84,7,38,65
547721,12.11,11.19,230,22,107,107
547722,11.48,9.74,264,19,99,115
547723,1.5,0.71,3,1,12,12
547724,4.86,3.24,34,6,40,41
547726,72.0,48.5,216,95,599,104
547727,138.0,63.12,552,124,1090,166
547728,48.0,0.0,96,0,336,69
547729,5.46,5.53,344,11,49,131
547730,4.31,4.47,220,9,39,105
547762,9.2,2.68,46,5,69,48
547772,1.4,0.59,81,1,11,64
547785,4.36,5.57,323,11,42,127
547786,2.12,1.14,106,2,17,73
547787,42.0,14.83,210,29,323,102
547788,2.44,3.94,431,8,25,147
547789,12.4,8.06,533,16,103,163
547790,10.18,5.91,346,12,83,132
547793,5.64,5.09,158,10,50,89
547794,8.15,7.67,220,15,72,105
547795,2.11,1.91,40,4,19,45
547796,56.23,33.23,731,65,459,191
547799,23.9,12.78,502,25,192,158
547800,1.64,1.5,36,3,14,42
547801,14.93,10.24,418,20,124,145
547803,10.29,8.87,175,17,89,94
547805,9.24,8.47,194,17,82,98
547809,4.31,8.69,168,17,47,92
547810,1.21,0.58,17,1,10,29
547811,12.65,18.39,215,36,125,104
547812,334.0,65.36,1336,128,2466,258
547815,17.46,12.14,227,24,146,107
547816,1.0,0.0,9,0,7,21
547817,3.0,0.0,9,0,21,21
547818,3.0,3.69,33,7,28,41
547819,3.23,3.7,42,7,30,46
547820,26.0,14.03,156,27,209,88
547821,96.8,51.88,484,102,780,156
547822,10.65,10.97,522,21,96,162
547825,11.56,10.79,104,21,102,72
547826,4.76,6.32,100,12,45,71
547828,26.89,20.03,242,39,227,110
547829,12.05,8.38,241,16,100,110
547830,1.9,2.48,307,5,18,124
547832,108.14,84.71,2379,166,923,345
547833,6.6,6.13,99,12,58,70
547834,36.0,22.98,252,45,297,112
547835,10.2,12.58,51,25,96,50
547837,8.5,8.83,119,17,76,77
547839,14.0,14.13,280,28,126,118
547840,29.43,23.34,206,46,252,101
547841,7.64,18.88,298,37,90,122
547842,14.0,10.59,168,21,119,92
547844,9.5,5.97,38,12,78,44
547845,14.25,14.97,57,29,129,53
547846,9.36,9.55,103,19,85,72
547850,3.48,3.64,216,7,31,104
547860,4.02,4.39,382,9,37,138
547861,23.2,29.23,232,57,219,108
547862,5.76,5.27,121,10,50,78
547863,7.62,8.0,61,16,69,55
547864,5.05,5.21,101,10,45,71
547866,12.93,13.87,181,27,118,95
547867,3.58,5.46,322,11,36,127
547870,3.75,1.52,75,3,29,61
547871,3.1,1.65,158,3,25,89
547872,1.28,0.86,50,2,11,50
547873,3.22,2.35,74,5,28,61
547874,6.95,7.28,132,14,63,81
547875,26.92,20.52,350,40,228,132
547876,3.45,3.36,38,7,31,44
547877,2.05,1.1,41,2,16,45
547878,56.67,28.87,170,57,454,92
547879,12.0,7.35,60,14,98,55
547880,3.12,3.85,106,8,30,73
547881,2.09,2.1,67,4,19,58
547882,19.1,19.49,745,38,172,193
547883,10.82,7.35,184,14,90,96
547884,10.95,8.12,471,16,93,153
547885,12.57,10.88,88,21,109,66
547886,8.9,10.07,178,20,82,94
547887,8.6,6.35,258,12,72,114
547888,11.25,9.97,315,20,99,125
547890,16.67,18.48,100,36,153,71
547891,21.11,15.29,401,30,178,142
547892,12.29,6.97,848,14,100,206
547893,4.6,2.3,23,5,37,34
547894,17.78,17.48,160,34,158,89
547895,1.75,1.26,42,2,14,46
547896,1.98,3.17,119,6,20,77
547897,8.68,5.05,217,10,71,104
547898,7.71,5.8,108,11,65,73
547900,9.0,6.5,72,13,76,60
547902,2.32,2.16,44,4,20,47
547903,6.81,6.41,245,13,61,111
547906,1.84,1.28,129,3,16,80
547907,7.6,9.74,38,19,72,44
547909,3.44,4.64,117,9,33,76
547910,3.41,2.73,402,5,29,142
547911,4.0,4.0,36,8,36,42
547912,4.29,5.0,60,10,40,55
547914,12.54,6.94,163,14,102,90
547918,7.97,4.97,478,10,66,155
547919,3.43,3.35,96,7,31,69
547920,3.62,2.73,87,5,30,66
547921,11.95,8.64,466,17,101,153
547922,5.4,4.62,54,9,47,52
547923,5.75,4.65,23,9,49,34
547924,11.68,10.75,257,21,103,113
547925,15.18,7.69,425,15,121,146
547926,26.8,18.86,268,37,225,116
547934,9.24,4.58,157,9,74,89
547935,5.5,8.25,44,16,54,47
547936,1.92,1.98,23,4,17,34
547937,3.33,4.43,130,9,32,81
547938,10.61,13.82,244,27,101,110
547940,8.13,9.34,187,18,75,97
547941,75.5,105.36,151,206,734,87
547942,10.0,6.93,30,14,84,39
547944,16.33,17.9,49,35,149,49
547945,9.93,7.13,139,14,84,83
547946,12.0,0.0,36,0,84,42
547947,59.55,45.41,1310,89,506,256
547949,18.0,10.39,54,20,146,52
547960,2.11,1.64,95,3,18,69
547962,10.46,6.03,251,12,85,112
547963,10.53,6.61,158,13,87,89
547964,2.14,5.1,368,10,25,136
547965,14.5,22.41,58,44,146,54
547967,1.85,2.39,279,5,18,118
547969,3.72,4.01,145,8,34,85
547971,2.08,1.86,75,4,19,61
547972,110.0,54.77,550,107,877,166
547985,10.32,1.8,196,4,76,99
547986,7.9,2.73,79,5,60,63
547987,15.03,13.81,436,27,132,148
547990,5.88,4.06,94,8,49,69
547993,12.37,8.36,334,16,103,129
548003,7.78,6.13,140,12,66,84
548005,12.23,7.6,269,15,101,116
548006,10.68,4.76,235,9,84,108
548007,7.82,3.78,133,7,62,82
548010,71.33,44.66,1070,87,586,231
548011,124.9,101.97,11116,200,1074,746
548012,9.08,6.18,118,12,76,77
548013,12.0,8.49,48,17,101,49
548014,11.21,15.25,437,30,108,148
548016,18.0,8.49,36,17,143,42
548017,9.67,6.87,203,13,81,101
548033,8.31,5.39,108,11,69,73
548038,7.78,4.57,140,9,63,84
548144,82.0,25.46,164,50,624,91
548148,3.28,7.02,164,14,37,91
548150,7.58,7.83,144,15,68,85
548151,7.12,3.6,121,7,57,78
548152,9.58,8.51,182,17,84,95
548153,28.31,25.79,368,50,248,136
548154,8.24,5.05,173,10,68,93
548156,1.9,0.97,38,2,15,44
548157,65.71,18.28,920,36,496,214
548158,3.29,2.66,92,5,28,68
548159,4.0,0.0,16,0,28,28
548160,25.28,14.7,1340,29,206,259
548162,10.99,23.86,989,47,124,222
548163,1.87,1.64,129,3,16,80
548164,1.63,1.6,85,3,14,65
548165,2.09,3.05,92,6,21,68
548166,1.78,1.4,91,3,15,67
548167,2.0,1.75,96,3,17,69
548168,1.86,1.52,65,3,16,57
548169,43.1,36.27,1250,71,373,250
548170,12.33,7.68,111,15,101,74
548171,86.79,184.39,1215,361,968,246
548172,19.46,16.72,253,33,169,112
548176,4.48,5.3,242,10,41,110
548177,13.0,7.75,52,15,106,51
548178,11.89,6.59,321,13,96,127
548185,7.86,4.38,173,9,64,93
548186,31.75,19.26,254,38,260,113
548188,3.35,4.58,174,9,32,93
548189,14.82,9.64,163,19,123,90
548190,14.0,11.36,42,22,120,46
548191,2.12,2.75,357,5,20,134
548192,5.96,8.73,137,17,59,83
548194,2.45,5.2,404,10,27,142
548196,7.88,7.85,63,15,70,56
548197,6.0,4.0,48,8,50,49
548198,2.56,1.5,133,3,21,82
548199,11.1,8.28,222,16,94,105
548202,41.11,67.45,370,132,420,136
548203,42.91,64.18,5964,126,426,546
548208,12.44,6.99,224,14,101,106
548210,3.3,8.79,132,17,40,81
548211,75.5,38.53,1208,75,604,246
548212,10.85,7.95,445,16,92,149
548213,13.12,7.47,433,15,107,147
548214,12.0,4.9,204,10,94,101
548215,10.42,10.34,198,20,93,99
548218,13.38,6.43,214,13,107,103
548219,1.67,0.58,5,1,13,16
548222,102.67,40.07,308,78,797,124
548234,15.71,5.14,220,10,120,105
548242,15.75,4.59,126,9,119,79
548255,6.76,4.29,115,8,55,76
548256,24.0,0.0,72,0,168,60
548257,39.43,45.08,1104,88,364,235
548258,8.67,5.57,260,11,72,114
548259,8.43,11.23,236,22,81,109
548260,2.29,1.35,48,3,19,49
548267,19.33,4.16,58,8,143,54
548276,23.11,30.75,416,60,222,144
548289,9.91,6.15,426,12,81,146
548293,62.8,42.74,628,84,524,177
548308,3.19,2.07,204,4,26,101
548309,6.09,13.48,463,26,69,152
548310,3.29,3.24,79,6,29,63
548311,7.67,8.52,92,17,71,68
548312,3.0,2.74,144,5,26,85
548313,4.16,4.7,212,9,38,103
548314,8.56,4.22,77,8,68,62
548315,8.57,5.0,60,10,70,55
548317,13.89,8.86,250,17,114,112
548318,18.0,18.88,126,37,163,79
548319,2.53,2.8,38,5,23,44
548320,24.86,13.11,174,26,200,93
548321,2.0,1.41,4,3,17,14
548322,1.0,0.0,5,0,7,16
548323,42.89,92.95,386,182,482,139
548324,186.18,418.12,2048,819,2122,320
548325,25.73,24.48,386,48,228,139
548326,21.0,5.55,168,11,158,92
548327,2.75,4.48,187,9,28,97
548329,34.86,62.82,488,123,367,156
548330,2.95,1.94,65,4,25,57
548331,9.65,7.94,193,16,84,98
548332,28.0,18.33,84,36,232,65
548333,9.5,5.0,38,10,76,44
548334,4.94,3.33,84,7,42,65
548335,10.88,9.0,87,18,94,66
548336,153.0,298.0,612,583,1654,175
548337,14.56,47.33,233,93,195,108
548338,14.25,12.51,171,24,124,92
548340,14.14,6.22,311,12,111,125
548349,129.33,137.77,388,270,1175,139
548351,20.92,37.84,502,74,220,158
548353,29.6,25.18,592,49,256,172
548354,28.92,14.53,376,28,230,137
548358,8.61,3.98,465,8,68,152
548359,232.0,319.6,696,626,2250,187
548361,10.55,6.35,211,12,86,103
548363,34.6,14.73,346,29,271,132
548367,37.43,39.77,861,78,340,207
548368,10.0,2.31,40,5,75,45
548370,4.73,8.74,123,17,50,78
548371,42.0,115.55,378,226,520,137
548372,10.33,12.1,31,24,96,39
548373,2.09,4.11,452,8,23,150
548384,1.62,1.77,13,3,14,25
548386,1.0,0.0,5,0,7,16
548388,8.18,13.8,458,27,84,151
548390,1.0,0.0,2,0,7,10
548400,4.91,7.46,285,15,49,119
548401,7.38,6.65,59,13,65,54
548404,7.98,8.54,503,17,73,159
548405,6.45,4.11,355,8,53,133
548406,45.45,25.8,500,51,369,158
548407,22.12,21.18,376,41,196,137
548408,6.06,4.15,103,8,50,72
548409,28.67,34.03,946,67,268,217
548410,33.0,31.18,132,61,292,81
548412,16.33,17.9,49,35,149,49
548447,36.75,23.85,147,47,304,86
548448,22.92,25.98,275,51,211,117
548449,5.0,3.32,45,6,41,47
548450,14.58,7.48,379,15,117,138
548451,12.08,19.35,785,38,123,198
548452,8.2,6.28,123,12,69,78
548455,13.6,12.29,136,24,119,82
548457,4.8,4.38,24,9,43,35
548458,5.33,3.74,48,7,44,49
548459,7.29,3.3,51,6,57,50
548461,2.39,1.97,55,4,21,52
548466,6.5,3.79,26,7,52,36
548468,2.38,1.26,31,2,19,39
548470,10.88,5.75,174,11,87,93
548484,2.85,2.78,77,5,25,62
548486,10.44,6.44,167,13,86,91
548489,8.8,8.98,44,18,80,47
548490,15.96,21.74,431,43,155,147
548491,113.25,303.39,906,594,1387,213
548492,3.11,4.97,115,10,32,76
548493,31.4,31.08,314,61,281,125
548494,130.0,38.3,520,75,985,161
548496,64.89,51.61,2271,101,555,337
548497,12.72,8.48,725,17,106,190
548498,20.5,15.09,246,30,174,111
548499,3.75,2.29,60,4,30,55
548500,6.73,6.96,148,14,61,86
548501,17.67,2.52,53,5,129,51
548502,7.21,14.04,418,27,77,145
548504,2.33,3.11,161,6,22,90
548505,1.65,1.32,122,3,15,78
548506,1.0,0.0,2,0,7,10
548507,3.33,2.52,10,5,28,22
548509,12.8,15.59,64,31,121,57
548510,7.5,10.37,255,20,72,113
548511,3.19,4.61,86,9,31,66
548512,2.67,1.4,40,3,22,45
548514,2.16,2.05,158,4,19,89
548516,3.35,11.15,653,22,45,181
548520,22.68,15.0,431,29,188,147
548521,15.27,12.14,626,24,131,177
548522,2.63,4.83,387,9,27,139
548529,9.04,3.51,217,7,70,104
548530,2.0,0.0,4,0,14,14
548531,43.2,31.29,216,61,363,104
548533,9.93,7.18,457,14,84,151
548534,12.27,11.85,184,23,109,96
548541,2.83,1.9,34,4,24,41
548542,12.5,7.76,100,15,102,71
548544,19.2,29.58,288,58,192,120
548545,6.68,5.63,127,11,58,80
548546,20.67,17.0,186,33,178,96
548547,36.75,21.19,147,41,298,86
548548,4.0,4.24,8,8,36,20
548549,34.0,57.16,102,112,350,71
548550,9.08,6.43,109,13,77,74
548551,8.89,5.14,160,10,72,89
548552,7.1,3.84,71,8,58,60
548553,9.78,6.61,88,13,81,66
548554,74.74,72.39,1420,142,665,266
548555,7.2,4.38,108,9,59,73
548556,61.0,49.5,122,97,524,78
548557,6.08,4.1,73,8,51,60
548558,11.0,6.81,209,13,90,102
548559,6.8,2.68,34,5,53,41
548560,25.0,14.26,200,28,203,100
548561,7.29,6.45,255,13,64,113
548562,5.0,3.95,30,8,43,39
548563,2.76,2.75,47,5,24,48
548565,17.54,16.1,228,32,155,107
548566,18.33,12.03,110,24,152,74
548567,3.35,4.66,87,9,32,66
548568,2.5,1.88,30,4,22,39
548604,1.0,0.0,16,0,7,28
548606,80.0,34.64,240,68,628,110
548608,6.89,3.48,62,7,55,56
548610,2.89,2.81,101,5,25,71
548611,13.12,4.5,210,9,101,102
548612,3.09,2.4,392,5,27,140
548614,2.89,3.85,107,8,28,73
548616,21.87,6.21,328,12,165,128
548617,18.5,27.28,333,53,182,129
548618,10.33,7.58,124,15,87,79
548621,2.11,1.13,95,2,17,69
548622,9.56,6.53,153,13,80,87
548624,2.5,2.12,5,4,22,16
548627,616.0,514.0,3080,1006,5318,392
548631,5.92,5.3,77,10,51,62
548632,4.54,3.32,109,7,39,74
548634,6.8,3.03,34,6,54,41
548635,716.0,616.6,1432,1207,6219,268
548636,10.24,3.35,215,7,79,104
548642,8.0,11.78,120,23,79,77
548644,144.0,0.0,288,0,1008,120
548645,57.0,55.15,114,108,507,75
548648,12.12,7.15,909,14,99,213
548650,15.33,15.34,368,30,137,136
548651,9.29,1.89,65,4,69,57
548652,21.6,13.15,108,26,177,73
548653,1.33,0.58,4,1,10,14
548654,11.5,6.1,115,12,92,76
548655,6.5,5.39,130,11,56,81
548656,1.0,0.0,6,0,7,17
548657,1.0,0.0,2,0,7,10
548659,14.66,9.78,425,19,122,146
548660,16.0,6.2,96,12,124,69
548663,1.74,1.31,118,3,15,77
548664,10.64,8.05,713,16,90,189
548665,14.29,13.14,100,26,126,71
548666,7.79,7.54,693,15,70,186
548668,2.0,0.0,4,0,14,14
548669,36.0,0.0,72,0,252,60
548670,2.03,1.15,122,2,16,78
548673,11.64,10.23,128,20,101,80
548674,2.0,1.73,6,3,17,17
548686,23.04,19.5,553,38,199,166
548687,147.2,180.7,736,354,1384,192
548696,6.86,5.98,48,12,60,49
548697,30.67,17.65,184,35,250,96
548698,2.97,1.72,86,3,24,66
548699,2.0,1.1,12,2,16,24
548700,1.9,2.85,19,6,19,31
548701,6.26,4.68,219,9,53,105
548702,5.59,8.21,151,16,55,87
548703,2.15,1.98,103,4,19,72
548704,271.0,319.69,1897,626,2523,308
548705,148.0,124.9,444,245,1281,149
548706,26.5,18.57,106,36,222,73
548707,1.76,0.44,30,1,13,39
548708,5.42,6.23,515,12,50,160
548709,30.33,25.91,364,51,263,135
548710,11.06,8.13,188,16,93,97
548711,1.24,0.6,113,1,10,75
548712,5.24,5.75,367,11,48,135
548714,1.68,2.0,264,4,16,115
548715,5.99,5.91,407,12,54,143
548716,10.12,8.2,162,16,87,90
548718,83.0,49.97,1162,98,679,241
548726,12.17,9.55,146,19,104,85
548728,12.46,7.89,835,15,102,204
548730,33.43,21.62,234,42,276,108
548732,11.41,9.28,422,18,98,145
548733,4.69,3.57,169,7,40,92
548734,4.38,2.62,35,5,36,42
548735,5.48,5.4,181,11,49,95
548737,11.0,9.35,297,18,95,122
548739,1.83,1.27,106,2,15,73
548740,8.0,3.36,216,7,63,104
548741,5.64,4.78,79,9,48,63
548742,10.23,13.96,266,27,99,115
548743,10.06,10.37,181,20,90,95
548744,10.6,6.78,159,13,87,89
548745,12.96,9.4,350,18,109,132
548747,9.58,5.78,115,11,78,76
548749,14.45,8.77,448,17,118,150
548757,8.0,6.9,144,14,70,85
548768,5.81,8.73,93,17,58,68
548780,9.91,8.24,317,16,85,126
548792,2.86,4.0,126,8,28,79
548796,6.3,5.47,340,11,55,130
548801,17.53,16.19,333,32,155,129
548806,21.0,6.74,168,13,160,92
548807,91.56,53.99,1648,106,747,287
548808,3.08,1.99,123,4,26,78
548813,1.0,0.0,4,0,7,14
548856,4.0,5.2,12,10,38,24
548858,5.13,3.83,77,8,44,62
548859,4.67,3.6,112,7,40,75
548860,3.81,6.2,255,12,39,113
548861,10.76,8.3,183,16,91,96
548863,23.33,34.33,1050,67,230,229
548864,1.15,0.54,45,1,9,47
548865,4.67,3.11,84,6,39,65
548867,4.7,5.68,188,11,44,97
548868,5.84,4.76,187,9,50,97
548869,1.25,0.45,20,1,10,32
548870,1.38,1.08,58,2,12,54
548871,11.14,7.1,78,14,92,62
548872,12.57,5.86,88,11,99,66
548873,30.67,16.17,92,32,247,68
548874,10.43,7.81,386,15,88,139
548892,3.86,3.67,27,7,34,37
548893,2.03,2.49,398,5,19,141
548894,2.85,5.25,723,10,30,190
548895,1.5,0.71,3,1,12,12
548896,10.71,9.37,150,18,93,87
548898,2.86,2.83,63,6,26,56
548899,71.33,31.94,428,63,562,146
548900,10.85,9.45,141,19,95,84
548901,6.0,0.0,18,0,42,30
548907,7.33,4.62,22,9,60,33
548909,17.28,15.68,432,31,152,147
548910,432.0,0.0,1296,0,3024,255
548911,6.11,2.42,55,5,48,52
548912,11.88,6.24,95,12,95,69
548916,14.5,8.39,377,16,118,137
548917,5.83,3.49,70,7,48,59
548918,25.38,23.97,330,47,225,128
548919,11.45,6.82,355,13,93,133
548920,14.23,10.07,441,20,120,148
548942,28.0,6.93,84,14,210,65
548945,1.67,0.58,5,1,13,16
548952,3.98,2.85,207,6,34,102
548955,53.8,41.01,269,80,457,116
548968,26.62,23.76,1384,47,233,263
548969,70.67,27.57,636,54,549,178
548970,116.67,40.82,700,80,897,187
548971,3.6,3.94,90,8,33,67
548973,10.42,10.34,198,20,93,99
548974,9.06,6.46,145,13,76,85
548975,45.56,48.5,729,95,414,191
548977,2.6,0.89,13,2,20,25
548978,8.54,8.49,393,17,77,140
548979,74.0,25.06,222,49,567,105
548981,60.0,0.0,120,0,420,77
548983,2.05,2.59,45,5,19,47
548984,3.72,4.29,357,8,34,134
548987,4.86,5.78,462,11,45,152
548988,6.62,3.28,86,6,52,66
548990,12.62,10.6,202,21,109,100
548991,1.26,0.54,29,1,10,38
548992,7.81,5.61,250,11,66,112
548993,50.81,26.94,1626,53,409,285
548994,3.56,3.4,32,7,32,40
548996,1.6,0.52,16,1,12,28
549007,24.45,14.7,489,29,200,156
549012,16.79,13.99,403,27,145,142
549014,3.28,5.05,220,10,33,105
549015,16.0,7.7,240,15,127,110
549016,6.0,0.0,12,0,42,24
549017,9.65,8.37,251,16,84,112
549018,12.92,6.14,155,12,102,88
549020,104.0,79.2,208,155,883,102
549021,7.75,4.27,93,8,62,68
549023,1.83,2.49,311,5,18,125
549026,8.2,3.9,41,8,65,45
549027,400.0,115.47,1600,226,3026,283
549044,7.86,4.76,165,9,64,91
549046,14.4,7.4,72,14,115,60
549047,1.77,1.36,53,3,15,51
549048,7.0,6.93,42,14,63,46
549052,9.74,3.53,185,7,75,96
549053,11.2,7.47,224,15,93,106
549054,9.08,9.06,109,18,82,74
549055,13.85,9.18,180,18,115,95
549056,3.5,4.08,42,8,32,46
549059,5.82,6.42,99,13,54,70
549099,1.9,2.26,116,4,17,76
549100,8.93,19.12,759,37,100,195
549101,4.6,12.3,92,24,56,68
549102,39.36,32.12,433,63,339,147
549104,43.08,70.99,517,139,441,161
549105,72.0,67.88,144,133,637,85
549115,32.0,21.25,1120,42,266,237
549116,13.06,13.34,444,26,117,149
549117,17.45,12.46,192,24,146,98
549118,10.08,8.31,655,16,87,181
549119,13.8,8.12,138,16,113,83
549120,2.12,1.07,72,2,17,60
549121,15.1,32.84,302,64,170,123
549122,1.25,0.5,5,1,10,16
549123,16.21,7.74,308,15,128,124
549124,18.75,5.95,150,12,143,87
549125,11.0,25.77,143,50,127,85
549126,5.62,7.42,219,15,54,105
549127,19.57,21.55,274,42,179,117
549128,3.63,7.14,167,14,39,91
549129,7.65,9.36,329,18,72,128
549130,3.31,2.3,129,4,27,80
549131,14.0,3.46,42,7,105,46
549148,6.13,11.34,141,22,65,84
549153,12.12,9.45,594,19,104,172
549154,4.63,4.1,88,8,40,66
549155,2.09,3.6,382,7,22,138
549169,2.17,1.27,26,2,17,36
